City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
526,Yoichi,JP,2022-05-02 00:33:28,43.2039,140.7703,48.81,56,65,7.47,broken clouds
527,Marsa Matruh,EG,2022-05-02 00:33:28,31.3525,27.2453,66.4,88,0,13.8,clear sky
528,Inverell,AU,2022-05-02 00:33:29,-29.7833,151.1167,73.67,55,0,5.01,clear sky
529,Tura,IN,2022-05-02 00:33:29,25.5198,90.2201,72.46,90,47,5.14,scattered clouds
530,Port Keats,AU,2022-05-02 00:33:30,-14.25,129.55,86.58,46,72,13.73,broken clouds
531,Blagoyevo,RU,2022-05-02 00:33:30,63.3667,47.9167,24.33,90,52,5.53,broken clouds
532,Jiwani,PK,2022-05-02 00:33:31,25.05,61.7417,83.03,70,0,23.87,clear sky
533,Vanavara,RU,2022-05-02 00:33:31,60.34,102.2797,31.66,54,100,7.54,overcast clouds
534,Jackson,US,2022-05-02 00:28:47,42.4165,-122.8345,73.02,39,0,0.0,clear sky
535,Waghai,IN,2022-05-02 00:33:32,20.7667,73.4833,79.0,84,4,4.18,clear sky
536,Hobyo,SO,2022-05-02 00:33:32,5.3505,48.5268,83.95,73,100,17.31,light rain
537,Sitka,US,2022-05-02 00:33:33,57.0531,-135.33,48.09,71,100,14.97,overcast clouds
538,Grand Gaube,MU,2022-05-02 00:33:33,-20.0064,57.6608,73.38,81,3,7.72,clear sky
539,Ambulu,ID,2022-05-02 00:33:34,-8.345,113.6058,81.7,78,78,2.04,broken clouds
540,Geilo,NO,2022-05-02 00:33:34,60.5333,8.2076,34.7,90,100,9.01,overcast clouds
541,Maldonado,UY,2022-05-02 00:32:15,-34.6667,-54.9167,57.22,64,93,11.77,overcast clouds
542,Portland,US,2022-05-02 00:33:13,45.5234,-122.6762,67.78,52,100,3.44,overcast clouds
543,Sambava,MG,2022-05-02 00:33:35,-14.2667,50.1667,77.2,85,75,7.81,broken clouds
544,Okhotsk,RU,2022-05-02 00:32:15,59.3833,143.3,36.52,81,44,8.86,scattered clouds
545,San Joaquin,US,2022-05-02 00:33:36,37.9333,-121.3011,82.47,14,0,17.27,clear sky
546,Paragominas,BR,2022-05-02 00:33:36,-2.9667,-47.4833,73.33,97,100,3.02,heavy intensity rain
547,Comodoro Rivadavia,AR,2022-05-02 00:33:37,-45.8667,-67.5,48.06,87,20,3.44,few clouds
548,Taltal,CL,2022-05-02 00:33:37,-25.4,-70.4833,60.75,82,29,3.4,scattered clouds
549,Ponta Delgada,PT,2022-05-02 00:33:37,37.7333,-25.6667,66.51,82,75,3.44,broken clouds
550,Point Pedro,LK,2022-05-02 00:33:38,9.8167,80.2333,84.2,81,99,7.94,overcast clouds
551,Masuda,JP,2022-05-02 00:34:38,34.6667,131.85,64.67,45,20,12.66,few clouds
552,San Quintin,MX,2022-05-02 00:34:39,30.4833,-115.95,61.97,72,0,14.99,clear sky
553,Kahta,TR,2022-05-02 00:34:39,37.7855,38.6237,56.57,71,0,6.51,clear sky
554,Viedma,AR,2022-05-02 00:34:39,-40.8135,-62.9967,48.76,77,100,6.8,light rain
555,Jati,PK,2022-05-02 00:34:40,24.3539,68.2671,82.45,62,0,15.26,clear sky
556,Karuzi,BI,2022-05-02 00:34:41,-3.125,30.1333,59.13,96,100,1.81,overcast clouds
557,Asau,RO,2022-05-02 00:34:41,46.4333,26.4,43.95,99,75,2.95,broken clouds
558,Meulaboh,ID,2022-05-02 00:32:46,4.1363,96.1285,77.88,87,91,3.65,overcast clouds
559,Faya,SA,2022-05-02 00:34:42,18.3851,42.4509,64.51,55,100,2.04,overcast clouds
560,Chachapoyas,PE,2022-05-02 00:34:42,-6.2317,-77.869,52.7,97,30,2.55,scattered clouds
561,Kudahuvadhoo,MV,2022-05-02 00:33:56,2.6708,72.8944,85.41,74,84,21.74,broken clouds
562,Gorur,IN,2022-05-02 00:34:43,12.8194,76.0717,68.63,91,76,5.82,broken clouds
563,Eureka,US,2022-05-02 00:34:43,40.8021,-124.1637,62.2,74,2,5.99,clear sky
564,Playas,EC,2022-05-02 00:34:44,-2.6333,-80.3833,73.47,86,68,8.39,broken clouds
565,Tommot,RU,2022-05-02 00:34:44,58.9564,126.2925,35.62,76,98,14.94,overcast clouds
566,La Rioja,ES,2022-05-02 00:34:45,42.25,-2.5,42.58,80,100,3.04,overcast clouds
567,Manggar,ID,2022-05-02 00:34:45,-2.8833,108.2667,84.54,76,100,7.07,overcast clouds
568,La Concordia,NI,2022-05-02 00:34:45,13.1953,-86.1667,72.55,81,100,1.05,overcast clouds
569,Santa Cruz,BO,2022-05-02 00:32:50,-17.8,-63.1667,74.66,83,20,6.91,few clouds
570,Tecpan,GT,2022-05-02 00:34:46,14.7623,-90.9947,63.9,67,100,2.66,overcast clouds
571,Santiago Del Estero,AR,2022-05-02 00:34:47,-27.7951,-64.2615,61.75,45,100,3.02,overcast clouds
572,Varkaus,FI,2022-05-02 00:34:47,62.3153,27.873,31.3,84,100,7.29,overcast clouds
573,Dunedin,NZ,2022-05-02 00:32:27,-45.8742,170.5036,63.46,58,3,1.61,clear sky
574,San Cristobal,VE,2022-05-02 00:34:48,7.7669,-72.225,78.98,95,94,3.18,overcast clouds
575,Eyl,SO,2022-05-02 00:34:48,7.9803,49.8164,83.34,74,100,7.09,light rain
576,Pionerskiy,RU,2022-05-02 00:34:49,54.9508,20.2275,39.04,83,3,5.41,clear sky
577,Divnogorsk,RU,2022-05-02 00:34:49,55.9594,92.3619,41.74,88,100,4.9,overcast clouds
578,Greenfield,US,2022-05-02 00:29:53,42.9614,-88.0126,49.95,78,100,16.11,overcast clouds
579,Ejura,GH,2022-05-02 00:34:50,7.3856,-1.3562,76.19,81,83,3.29,broken clouds
580,Sobolevo,RU,2022-05-02 00:34:50,54.4299,31.8996,39.24,85,94,4.76,overcast clouds
581,Circleville,US,2022-05-02 00:34:51,39.6006,-82.946,70.38,28,0,9.22,clear sky
582,Maloy,NO,2022-05-02 00:34:51,61.9353,5.1136,46.13,83,100,23.09,overcast clouds
583,Barcelos,PT,2022-05-02 00:34:52,41.5388,-8.6151,55.92,95,54,2.44,broken clouds
584,Port Moresby,PG,2022-05-02 00:34:52,-9.4431,147.1797,81.82,74,40,5.75,haze
585,Kyrksaeterora,NO,2022-05-02 00:34:52,63.2906,9.0891,41.23,93,100,17.96,light rain
586,Khorinsk,RU,2022-05-02 00:34:53,52.1657,109.7726,61.47,37,100,4.76,overcast clouds
587,Erenhot,CN,2022-05-02 00:34:53,43.6475,111.9767,60.17,28,73,7.65,broken clouds
588,Hamilton,US,2022-05-02 00:34:54,39.1834,-84.5333,71.04,38,0,13.8,clear sky
589,Ridgecrest,US,2022-05-02 00:34:42,35.6225,-117.6709,87.66,10,0,7.0,clear sky
590,Aktash,RU,2022-05-02 00:34:54,50.3,87.7333,41.29,39,100,5.23,overcast clouds
591,Ayacucho,PE,2022-05-02 00:34:55,-13.1583,-74.2239,57.07,79,99,3.62,overcast clouds
592,Bom Jesus,BR,2022-05-02 00:34:55,-9.0744,-44.3586,82.38,38,91,3.02,overcast clouds
593,Lagoa,PT,2022-05-02 00:34:56,39.05,-27.9833,60.96,82,9,2.75,clear sky
594,Hofn,IS,2022-05-02 00:34:56,64.2539,-15.2082,34.45,60,100,13.18,overcast clouds
595,Margate,GB,2022-05-02 00:34:57,51.3813,1.3862,51.31,72,100,1.99,overcast clouds
596,Baykit,RU,2022-05-02 00:34:57,61.67,96.37,32.5,66,100,6.82,overcast clouds
597,Smoky Lake,CA,2022-05-02 00:30:33,54.1169,-112.4686,48.92,57,100,13.8,overcast clouds
598,Grand Forks,US,2022-05-02 00:34:58,47.9417,-97.4337,42.53,81,100,25.32,overcast clouds
599,La Sarre,CA,2022-05-02 00:30:05,48.8002,-79.1996,48.22,74,100,11.61,overcast clouds
600,Lima,PE,2022-05-02 00:30:41,-12.0432,-77.0282,64.65,52,0,12.66,clear sky
601,Xintai,CN,2022-05-02 00:35:59,35.9006,117.7519,71.15,23,0,6.91,clear sky
602,Kaduqli,SD,2022-05-02 00:35:59,11.0167,29.7167,84.58,29,100,3.65,overcast clouds
603,Manavalakurichi,IN,2022-05-02 00:35:59,8.1333,77.3,79.05,80,100,12.17,overcast clouds
604,Kushiro,JP,2022-05-02 00:35:46,42.975,144.3747,45.55,100,75,5.75,broken clouds
605,Teguldet,RU,2022-05-02 00:36:00,57.3064,88.1667,40.62,87,100,9.08,overcast clouds
606,Mizdah,LY,2022-05-02 00:36:01,31.4451,12.9801,52.7,85,0,13.35,clear sky
607,Phonhong,LA,2022-05-02 00:36:01,18.5007,102.4166,72.03,85,100,2.13,overcast clouds
608,Mackay,AU,2022-05-02 00:35:25,-21.15,149.2,80.69,78,100,16.11,overcast clouds
609,Ghanzi,BW,2022-05-02 00:36:02,-21.5667,21.7833,65.07,48,49,12.08,scattered clouds
610,Susanville,US,2022-05-02 00:36:02,40.4163,-120.653,65.66,28,0,8.01,clear sky
611,Paso De Los Toros,UY,2022-05-02 00:36:03,-32.8167,-56.5167,48.79,77,100,10.74,overcast clouds
612,Dunmore East,IE,2022-05-02 00:36:03,52.1514,-6.9861,50.22,80,26,5.97,scattered clouds
613,Monrovia,LR,2022-05-02 00:36:04,6.3005,-10.7969,80.47,82,100,8.12,moderate rain
614,Bathsheba,BB,2022-05-02 00:36:04,13.2167,-59.5167,79.48,75,100,14.76,overcast clouds
615,Paita,PE,2022-05-02 00:36:05,-5.0892,-81.1144,67.93,83,83,13.44,broken clouds
616,Port Macquarie,AU,2022-05-02 00:36:05,-31.4333,152.9167,71.89,57,63,3.47,broken clouds
617,Wilhelmshaven,DE,2022-05-02 00:36:06,53.5167,8.1333,42.98,79,16,1.83,few clouds
618,Lavrentiya,RU,2022-05-02 00:36:07,65.5833,-171.0,18.9,73,11,11.5,few clouds
619,Piacabucu,BR,2022-05-02 00:35:25,-10.4056,-36.4344,77.58,73,40,7.61,scattered clouds
620,Port Hawkesbury,CA,2022-05-02 00:35:23,45.6169,-61.3485,37.18,96,100,9.22,overcast clouds
621,Nawashahr,IN,2022-05-02 00:36:07,31.1167,76.1333,81.63,27,0,6.13,clear sky
622,Zaria,NG,2022-05-02 00:36:08,11.1113,7.7227,78.22,54,100,6.42,overcast clouds
623,Kurilsk,RU,2022-05-02 00:36:08,45.2333,147.8833,38.95,81,100,20.15,very heavy rain
624,Luchenza,MW,2022-05-02 00:36:09,-16.0069,35.3095,60.08,98,75,4.76,broken clouds
625,Ewa Beach,US,2022-05-02 00:34:43,21.3156,-158.0072,84.15,56,40,21.85,scattered clouds
626,Careiro Da Varzea,BR,2022-05-02 00:36:09,-3.2003,-59.8119,79.41,94,100,3.87,overcast clouds
627,Madera,US,2022-05-02 00:32:43,37.1666,-119.8343,79.0,34,0,9.86,clear sky
628,Copiapo,CL,2022-05-02 00:36:10,-27.3667,-70.3333,51.49,70,0,2.46,clear sky
629,Villa Guerrero,MX,2022-05-02 00:36:11,18.8667,-99.65,85.62,25,82,6.04,broken clouds
630,Riyadh,SA,2022-05-02 00:32:58,24.6877,46.7219,78.94,19,0,6.8,clear sky
631,Catalina,US,2022-05-02 00:36:12,32.5056,-110.9211,88.83,7,0,10.0,clear sky
632,Laramie,US,2022-05-02 00:36:13,41.3114,-105.5911,49.53,43,100,21.85,overcast clouds
633,Oktyabrskiy,RU,2022-05-02 00:36:14,54.4815,53.471,32.77,63,2,4.07,clear sky
634,Chimoio,MZ,2022-05-02 00:36:14,-19.1164,33.4833,58.21,95,0,6.76,clear sky
635,Maceio,BR,2022-05-02 00:31:45,-9.6658,-35.7353,76.44,88,75,1.14,broken clouds
636,Malindi,KE,2022-05-02 00:36:15,-3.2175,40.1191,78.64,85,81,16.46,moderate rain
637,Adeje,ES,2022-05-02 00:36:15,28.1227,-16.726,65.28,64,0,11.5,clear sky
638,Eldama Ravine,KE,2022-05-02 00:36:16,0.0516,35.7308,54.55,92,100,4.18,overcast clouds
639,Prince Rupert,CA,2022-05-02 00:35:09,54.3161,-130.3201,46.49,87,100,27.63,light rain
640,San Francisco Del Mar,MX,2022-05-02 00:36:17,16.2333,-94.65,83.84,70,99,9.31,overcast clouds
641,Mogadishu,SO,2022-05-02 00:36:17,2.0371,45.3438,81.7,80,91,13.47,moderate rain
642,Sawang Daen Din,TH,2022-05-02 00:36:18,17.4753,103.4575,77.11,99,98,9.82,overcast clouds
643,Parabel,RU,2022-05-02 00:33:17,58.6978,81.4825,32.49,100,100,7.52,snow
644,Marsh Harbour,BS,2022-05-02 00:36:18,26.5412,-77.0636,74.46,78,30,17.83,scattered clouds
645,Sorland,NO,2022-05-02 00:37:19,67.667,12.6934,36.61,73,100,23.2,light rain
646,Pahrump,US,2022-05-02 00:37:19,36.2083,-115.9839,76.95,11,0,14.0,clear sky
647,Fort-Shevchenko,KZ,2022-05-02 00:37:20,44.5086,50.263,58.12,64,100,26.08,overcast clouds
648,Flin Flon,CA,2022-05-02 00:37:21,54.7682,-101.865,32.4,88,100,6.58,overcast clouds
649,Sao Jose Da Coroa Grande,BR,2022-05-02 00:37:21,-8.8978,-35.1478,77.07,87,24,6.22,few clouds
650,Barra Do Garcas,BR,2022-05-02 00:37:22,-15.89,-52.2567,72.68,47,5,0.87,clear sky
651,Gorom-Gorom,BF,2022-05-02 00:37:22,14.4439,-0.2361,91.92,11,90,6.2,overcast clouds
652,Port Hedland,AU,2022-05-02 00:37:23,-20.3167,118.5667,78.85,57,99,10.36,overcast clouds
653,Lismore,AU,2022-05-02 00:37:23,-28.8135,153.2773,73.29,83,10,6.89,clear sky
654,Lodja,CD,2022-05-02 00:37:24,-3.4833,23.4333,65.03,99,66,1.59,broken clouds
655,Tarboro,US,2022-05-02 00:37:24,35.8968,-77.5358,76.91,60,100,16.11,moderate rain
656,Changli,CN,2022-05-02 00:37:25,39.7042,119.1506,60.49,25,4,3.71,clear sky
657,Dalbandin,PK,2022-05-02 00:37:25,28.8947,64.4101,75.4,22,0,4.14,clear sky
658,Alice Springs,AU,2022-05-02 00:37:26,-23.7,133.8833,65.75,45,45,11.5,scattered clouds
659,Urumqi,CN,2022-05-02 00:34:12,43.801,87.6005,68.95,12,0,26.84,clear sky
660,Lamu,KE,2022-05-02 00:37:27,-2.2717,40.902,82.62,84,95,14.74,moderate rain
661,Palu,ID,2022-05-02 00:37:27,-0.8917,119.8707,85.69,73,21,0.87,few clouds
662,Cardston,CA,2022-05-02 00:37:27,49.2,-113.3019,55.69,38,90,9.22,overcast clouds
663,Abomey,BJ,2022-05-02 00:37:28,7.1829,1.9912,74.16,89,100,4.45,overcast clouds
664,Dalvik,IS,2022-05-02 00:37:29,65.9702,-18.5286,30.13,79,100,6.38,light snow
665,Puri,IN,2022-05-02 00:37:29,19.8,85.85,82.92,88,100,13.04,overcast clouds
666,Irbeyskoye,RU,2022-05-02 00:37:30,55.6428,95.4522,49.69,81,100,10.63,overcast clouds
667,Zabol,AF,2022-05-02 00:37:30,32.25,67.25,67.3,28,17,8.63,few clouds
668,Renqiu,CN,2022-05-02 00:37:31,38.6989,116.0936,68.25,29,0,4.36,clear sky
669,Kawalu,ID,2022-05-02 00:37:31,-7.3817,108.2082,77.86,84,98,1.57,overcast clouds
670,Ereymentau,KZ,2022-05-02 00:37:32,51.6199,73.1033,54.43,66,99,5.53,overcast clouds
671,Sangamner,IN,2022-05-02 00:37:32,19.5667,74.2167,76.41,68,0,10.38,clear sky
672,Parintins,BR,2022-05-02 00:37:32,-2.6283,-56.7358,74.25,97,89,0.92,overcast clouds
673,Salalah,OM,2022-05-02 00:37:33,17.0151,54.0924,84.29,84,40,4.61,scattered clouds
674,Amberley,US,2022-05-02 00:37:33,39.2048,-84.428,70.36,45,0,11.5,clear sky
675,Hangu,CN,2022-05-02 00:37:34,39.2489,117.7892,66.24,27,0,7.45,clear sky
676,Dumas,US,2022-05-02 00:37:34,35.8656,-101.9732,69.94,46,100,3.44,haze
677,Fukue,JP,2022-05-02 00:37:35,32.6881,128.8419,64.76,48,0,10.36,clear sky
678,Carutapera,BR,2022-05-02 00:37:35,-1.195,-46.02,75.69,94,100,4.36,moderate rain
679,Fredericksburg,US,2022-05-02 00:36:31,38.3032,-77.4605,65.91,77,0,3.44,clear sky
680,Oistins,BB,2022-05-02 00:37:36,13.0667,-59.5333,79.27,75,100,15.17,overcast clouds
681,Yar-Sale,RU,2022-05-02 00:33:16,66.8333,70.8333,9.63,87,13,6.15,few clouds
682,La Tuque,CA,2022-05-02 00:37:37,47.4334,-72.7824,59.25,33,10,1.14,clear sky
683,Saint-Francois,FR,2022-05-02 00:33:57,46.4154,3.9054,42.67,100,67,0.0,broken clouds
684,Qasigiannguit,GL,2022-05-02 00:37:38,68.8193,-51.1922,21.45,85,11,4.16,few clouds
685,Raudeberg,NO,2022-05-02 00:37:38,61.9875,5.1352,45.27,83,100,24.63,overcast clouds
686,Finschhafen,PG,2022-05-02 00:37:38,-6.6024,147.8681,82.99,75,58,3.49,broken clouds
687,La Ronge,CA,2022-05-02 00:37:39,55.1001,-105.2842,37.65,52,40,8.05,scattered clouds
688,Mar De Espanha,BR,2022-05-02 00:37:39,-21.8672,-43.0097,66.4,84,0,1.39,clear sky
689,Manzhouli,CN,2022-05-02 00:37:40,49.6,117.4333,57.6,46,100,11.52,overcast clouds
690,Astoria,US,2022-05-02 00:37:40,46.1879,-123.8313,58.46,65,0,6.91,clear sky
691,Urcos,PE,2022-05-02 00:38:41,-13.6861,-71.6228,51.69,91,27,4.99,scattered clouds
692,Zhezkazgan,KZ,2022-05-02 00:38:41,47.8043,67.7144,60.31,56,100,4.85,overcast clouds
693,Havelock,US,2022-05-02 00:38:42,34.8791,-76.9013,71.94,83,75,11.5,broken clouds
694,Simoes,BR,2022-05-02 00:38:42,-7.5989,-40.8178,79.41,44,62,10.4,broken clouds
695,Kirovskiy,RU,2022-05-02 00:38:43,45.0917,133.5136,46.38,71,95,7.67,overcast clouds
696,Akdepe,TM,2022-05-02 00:38:43,42.0551,59.3788,64.49,51,100,1.66,overcast clouds
697,Si Bun Ruang,TH,2022-05-02 00:38:44,16.9667,102.2833,74.44,65,95,5.17,overcast clouds
698,Tevriz,RU,2022-05-02 00:38:44,57.509,72.4042,33.33,77,62,3.22,broken clouds
699,Colac,AU,2022-05-02 00:38:45,-38.3333,143.5833,62.17,70,100,8.12,overcast clouds
700,Moron,AR,2022-05-02 00:38:45,-34.6534,-58.6198,57.96,59,3,5.37,clear sky
701,Tastur,TN,2022-05-02 00:38:45,36.5513,9.4431,56.03,85,0,5.88,clear sky
702,Khorixas,NA,2022-05-02 00:38:46,-20.3667,14.9667,72.37,33,6,8.68,clear sky
703,Quanzhou,CN,2022-05-02 00:38:46,24.9139,118.5858,61.25,79,100,8.97,moderate rain
704,Requena,ES,2022-05-02 00:38:47,39.4883,-1.1004,54.88,78,40,1.86,scattered clouds
705,Kletskaya,RU,2022-05-02 00:38:47,49.3145,43.0584,42.19,56,100,5.75,overcast clouds
706,Bronnoysund,NO,2022-05-02 00:38:48,65.4625,12.1997,44.6,87,75,25.32,light intensity shower rain
707,Waddan,LY,2022-05-02 00:38:48,29.1614,16.139,60.69,63,0,22.44,clear sky
708,El Prat De Llobregat,ES,2022-05-02 00:38:49,41.3278,2.0947,64.11,72,0,4.0,clear sky
709,Capitao Poco,BR,2022-05-02 00:38:49,-1.7464,-47.0594,73.18,98,100,3.42,moderate rain
710,Gien,FR,2022-05-02 00:38:50,47.6933,2.6309,45.55,87,100,5.01,overcast clouds
711,Pingliang,CN,2022-05-02 00:38:50,35.5392,106.6861,58.6,19,0,7.87,clear sky
712,Esmeraldas,BR,2022-05-02 00:38:51,-19.7625,-44.3139,70.84,57,0,2.57,clear sky
713,Avera,US,2022-05-02 00:38:51,33.194,-82.5271,77.05,71,0,7.85,clear sky
714,Sakakah,SA,2022-05-02 00:38:51,29.9697,40.2064,69.37,39,0,9.04,clear sky
715,Marinette,US,2022-05-02 00:38:52,45.1,-87.6307,50.45,100,100,10.36,overcast clouds
716,Akureyri,IS,2022-05-02 00:38:52,65.6835,-18.0878,30.13,69,100,6.91,overcast clouds
717,Kruszwica,PL,2022-05-02 00:38:53,52.6756,18.3313,47.1,100,100,5.91,overcast clouds
718,Constitucion,CL,2022-05-02 00:38:53,-35.3333,-72.4167,52.93,75,12,7.31,few clouds
719,Saint-Pierre,RE,2022-05-02 00:35:39,-21.3393,55.4781,74.88,70,0,5.75,clear sky
720,Bone,DE,2022-05-02 00:38:54,51.9669,12.1396,48.81,78,98,3.8,overcast clouds
721,Goundam,ML,2022-05-02 00:38:54,16.4145,-3.6708,83.75,15,49,10.42,scattered clouds
722,Abu Zabad,SD,2022-05-02 00:38:55,12.35,29.25,84.2,26,100,7.45,overcast clouds
723,Panjakent,TJ,2022-05-02 00:38:55,39.4952,67.6093,70.59,37,100,11.3,overcast clouds
724,Oktyabrskoye,RU,2022-05-02 00:38:56,43.0645,44.7417,48.34,100,100,2.24,fog
725,Rincon,US,2022-05-02 00:38:56,32.296,-81.2354,73.83,68,75,6.91,heavy intensity rain
726,Katobu,ID,2022-05-02 00:38:57,-4.9408,122.5276,85.14,64,7,7.72,clear sky
727,Penzance,GB,2022-05-02 00:37:11,50.1186,-5.5371,48.88,93,100,3.71,overcast clouds
728,Birakan,RU,2022-05-02 00:38:57,49.0167,131.7,47.53,56,100,2.53,overcast clouds
729,Tucupita,VE,2022-05-02 00:38:58,9.0622,-62.051,75.2,81,28,5.1,scattered clouds
730,Oshakati,NA,2022-05-02 00:38:58,-17.7833,15.6833,60.82,42,71,9.33,broken clouds
731,Velyka Lepetykha,UA,2022-05-02 00:38:59,47.1757,33.9436,49.01,74,7,6.93,clear sky
732,Bereda,ES,2022-05-02 00:38:59,43.2686,-7.5406,53.42,97,100,2.21,overcast clouds
733,Nemuro,JP,2022-05-02 00:39:00,43.3236,145.575,41.05,96,100,28.83,light rain
734,Preobrazheniye,RU,2022-05-02 00:39:00,42.9019,133.9064,47.19,67,65,4.34,broken clouds
735,Kadaya,RU,2022-05-02 00:39:01,50.9327,119.2911,52.23,46,100,12.5,overcast clouds
736,Liverpool,GB,2022-05-02 00:37:48,53.4106,-2.9779,53.62,88,20,2.3,few clouds
737,Manokwari,ID,2022-05-02 00:39:01,-0.8667,134.0833,80.29,80,100,2.1,overcast clouds
738,Thai Nguyen,VN,2022-05-02 00:39:02,21.5928,105.8442,71.38,57,39,6.53,scattered clouds
739,Brza Palanka,RS,2022-05-02 00:39:02,44.4709,22.444,46.24,84,10,4.9,clear sky
740,Wahiawa,US,2022-05-02 00:39:03,21.5028,-158.0236,80.92,65,75,8.05,broken clouds
741,Vilhena,BR,2022-05-02 00:40:03,-12.7406,-60.1458,74.07,69,98,0.45,overcast clouds
742,Malpe,IN,2022-05-02 00:40:04,13.35,74.7167,79.9,74,98,1.95,overcast clouds
743,Vanimo,PG,2022-05-02 00:40:04,-2.6741,141.3028,79.54,89,100,7.74,overcast clouds
744,Vryburg,ZA,2022-05-02 00:40:05,-26.9566,24.7284,52.34,36,0,3.91,clear sky
745,Oyem,GA,2022-05-02 00:40:05,1.5995,11.5793,67.66,99,100,2.86,overcast clouds
746,Zhigalovo,RU,2022-05-02 00:40:06,54.8097,105.1578,50.11,70,100,4.14,overcast clouds
747,Boueni,YT,2022-05-02 00:40:06,-12.9025,45.0761,82.38,74,100,18.12,overcast clouds
748,Aberdeen,GB,2022-05-02 00:40:07,57.1437,-2.0981,53.65,92,75,6.91,broken clouds
